Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Year,RaceName
0 days 01:17:16.435000,STR,18,0 days 00:01:34.477000,11.0,1.0,,0 days 01:16:54.275000,0 days 00:00:22.056000,0 days 00:00:25.277000,0 days 00:00:47.144000,0 days 01:16:04.038000,0 days 01:16:29.315000,0 days 01:17:16.459000,250.0,277.0,,325.0,False,MEDIUM,11.0,True,Aston Martin,0 days 01:15:41.958000,,1,17.0,,,False,False,2023,Canadian Grand Prix
0 days 01:41:45.710000,STR,18,0 days 00:01:34.832000,27.0,2.0,,0 days 01:41:23.374000,0 days 00:00:22.329000,0 days 00:00:25.123000,0 days 00:00:47.380000,0 days 01:40:33.231000,0 days 01:40:58.354000,0 days 01:41:45.734000,248.0,281.0,,338.0,False,HARD,16.0,False,Aston Martin,0 days 01:40:10.878000,,1,19.0,,,False,False,2023,Canadian Grand Prix
0 days 01:52:58.332000,MAG,20,0 days 00:02:19.693000,35.0,1.0,,0 days 01:52:34.940000,0 days 00:01:03.247000,0 days 00:00:26.902000,0 days 00:00:49.544000,0 days 01:51:41.905000,0 days 01:52:08.807000,0 days 01:52:58.351000,220.0,213.0,,308.0,False,HARD,35.0,True,Haas F1 Team,0 days 01:50:38.639000,,12,18.0,,,False,False,2023,Canadian Grand Prix
0 days 02:16:41.540000,MAG,20,0 days 00:01:34.636000,53.0,2.0,,0 days 02:16:18.525000,0 days 00:00:21.529000,0 days 00:00:24.839000,0 days 00:00:48.268000,0 days 02:15:28.452000,0 days 02:15:53.291000,0 days 02:16:41.559000,,276.0,,300.0,False,MEDIUM,18.0,True,Haas F1 Team,0 days 02:15:06.904000,,1,18.0,,,False,False,2023,Canadian Grand Prix
0 days 01:17:19.892000,DEV,21,0 days 00:01:36.152000,11.0,1.0,,0 days 01:16:56.447000,0 days 00:00:22.192000,0 days 00:00:25.352000,0 days 00:00:48.608000,0 days 01:16:05.959000,0 days 01:16:31.311000,0 days 01:17:19.919000,253.0,280.0,,334.0,False,MEDIUM,11.0,True,AlphaTauri,0 days 01:15:43.740000,,1,18.0,,,False,False,2023,Canadian Grand Prix
0 days 02:12:52.939000,DEV,21,0 days 00:01:34.364000,50.0,2.0,,0 days 02:12:30.669000,0 days 00:00:21.899000,0 days 00:00:25.085000,0 days 00:00:47.380000,0 days 02:11:40.501000,0 days 02:12:05.586000,0 days 02:12:52.966000,,280.0,,306.0,False,HARD,39.0,True,AlphaTauri,0 days 02:11:18.575000,,1,19.0,,,False,False,2023,Canadian Grand Prix
0 days 01:03:54.997000,TSU,22,0 days 00:01:49.276000,1.0,1.0,,0 days 01:03:32.868000,,0 days 00:00:27.630000,0 days 00:00:48.482000,,0 days 01:03:06.634000,0 days 01:03:55.102000,233.0,278.0,,314.0,False,MEDIUM,1.0,True,AlphaTauri,0 days 01:02:05.478000,,1,20.0,,,False,False,2023,Canadian Grand Prix
0 days 01:50:57.648000,TSU,22,0 days 00:01:38.070000,34.0,2.0,,0 days 01:50:31.646000,0 days 00:00:22.239000,0 days 00:00:25.283000,0 days 00:00:50.548000,0 days 01:49:41.847000,0 days 01:50:07.130000,0 days 01:50:57.678000,255.0,281.0,,329.0,False,HARD,33.0,True,AlphaTauri,0 days 01:49:19.578000,,12,17.0,,,False,False,2023,Canadian Grand Prix
0 days 01:18:49.084000,ALB,23,0 days 00:01:50.487000,12.0,1.0,,0 days 01:18:25.602000,0 days 00:00:22.307000,0 days 00:00:25.233000,0 days 00:01:02.947000,0 days 01:17:20.937000,0 days 01:17:46.170000,0 days 01:18:49.117000,254.0,265.0,,233.0,False,MEDIUM,13.0,False,Williams,0 days 01:16:58.597000,,124,12.0,,,False,False,2023,Canadian Grand Prix
0 days 01:18:53.998000,ZHO,24,0 days 00:01:48.723000,12.0,1.0,,0 days 01:18:31.352000,0 days 00:00:22.075000,0 days 00:00:29.771000,0 days 00:00:56.877000,0 days 01:17:27.359000,0 days 01:17:57.130000,0 days 01:18:54.007000,,185.0,,250.0,False,MEDIUM,12.0,True,Alfa Romeo,0 days 01:17:05.275000,,124,13.0,,,False,False,2023,Canadian Grand Prix
0 days 01:48:21.434000,ZHO,24,0 days 00:01:38.634000,32.0,2.0,,0 days 01:47:55.445000,0 days 00:00:22.199000,0 days 00:00:25.086000,0 days 00:00:51.349000,0 days 01:47:05.008000,0 days 01:47:30.094000,0 days 01:48:21.443000,252.0,280.0,,331.0,False,HARD,20.0,True,Alfa Romeo,0 days 01:46:42.800000,,1,19.0,,,False,False,2023,Canadian Grand Prix
0 days 01:17:14.632000,HUL,27,0 days 00:01:35.932000,11.0,1.0,,0 days 01:16:51.275000,0 days 00:00:21.996000,0 days 00:00:25.125000,0 days 00:00:48.811000,0 days 01:16:00.743000,0 days 01:16:25.868000,0 days 01:17:14.679000,248.0,271.0,,301.0,False,MEDIUM,11.0,True,Haas F1 Team,0 days 01:15:38.700000,,1,15.0,,,False,False,2023,Canadian Grand Prix
0 days 01:47:00.281000,HUL,27,0 days 00:01:35.300000,31.0,2.0,,0 days 01:46:37.619000,0 days 00:00:22.106000,0 days 00:00:25.041000,0 days 00:00:48.153000,0 days 01:45:47.134000,0 days 01:46:12.175000,0 days 01:47:00.328000,253.0,279.0,,331.0,False,HARD,20.0,True,Haas F1 Team,0 days 01:45:24.981000,,1,19.0,,,False,False,2023,Canadian Grand Prix
0 days 01:18:36.041000,OCO,31,0 days 00:01:44.968000,12.0,1.0,,0 days 01:18:13.164000,0 days 00:00:21.884000,0 days 00:00:25.882000,0 days 00:00:57.202000,0 days 01:17:13.002000,0 days 01:17:38.884000,0 days 01:18:36.086000,243.0,260.0,,242.0,False,MEDIUM,12.0,True,Alpine,0 days 01:16:51.073000,,124,8.0,,,False,False,2023,Canadian Grand Prix
0 days 01:53:19.102000,OCO,31,0 days 00:01:34.988000,36.0,2.0,,0 days 01:52:56.924000,0 days 00:00:22.242000,0 days 00:00:25.011000,0 days 00:00:47.735000,0 days 01:52:06.401000,0 days 01:52:31.412000,0 days 01:53:19.147000,,270.0,,295.0,False,HARD,24.0,True,Alpine,0 days 01:51:44.114000,,21,10.0,,,False,False,2023,Canadian Grand Prix
0 days 01:18:48.784000,NOR,4,0 days 00:01:51.157000,12.0,1.0,,0 days 01:18:24.477000,0 days 00:00:21.935000,0 days 00:00:25.607000,0 days 00:01:03.615000,0 days 01:17:19.567000,0 days 01:17:45.174000,0 days 01:18:48.789000,250.0,270.0,,213.0,False,MEDIUM,12.0,True,McLaren,0 days 01:16:57.627000,,124,11.0,,,False,False,2023,Canadian Grand Prix
0 days 01:52:04.636000,NOR,4,0 days 00:01:33.992000,35.0,2.0,,0 days 01:51:42.613000,0 days 00:00:21.943000,0 days 00:00:25.113000,0 days 00:00:46.936000,0 days 01:50:52.592000,0 days 01:51:17.705000,0 days 01:52:04.641000,247.0,278.0,,302.0,False,HARD,23.0,True,McLaren,0 days 01:50:30.644000,,12,12.0,,,False,False,2023,Canadian Grand Prix
0 days 01:18:22.921000,HAM,44,0 days 00:01:39.747000,12.0,1.0,,0 days 01:18:00.165000,0 days 00:00:21.567000,0 days 00:00:24.792000,0 days 00:00:53.388000,0 days 01:17:04.774000,0 days 01:17:29.566000,0 days 01:18:22.954000,247.0,273.0,,126.0,False,MEDIUM,12.0,True,Mercedes,0 days 01:16:43.174000,,124,2.0,,,False,False,2023,Canadian Grand Prix
0 days 01:58:09.010000,HAM,44,0 days 00:01:33.525000,40.0,2.0,,0 days 01:57:46.779000,0 days 00:00:21.510000,0 days 00:00:24.751000,0 days 00:00:47.264000,0 days 01:56:57.028000,0 days 01:57:21.779000,0 days 01:58:09.043000,255.0,276.0,,306.0,False,HARD,28.0,True,Mercedes,0 days 01:56:35.485000,,1,3.0,,,False,False,2023,Canadian Grand Prix
0 days 01:55:39.892000,SAI,55,0 days 00:01:34.125000,38.0,1.0,,0 days 01:55:17.266000,0 days 00:00:21.619000,0 days 00:00:24.883000,0 days 00:00:47.623000,0 days 01:54:27.422000,0 days 01:54:52.305000,0 days 01:55:39.928000,258.0,280.0,,310.0,False,MEDIUM,38.0,True,Ferrari,0 days 01:54:05.767000,,1,5.0,,,False,False,2023,Canadian Grand Prix
0 days 01:20:23.545000,RUS,63,,12.0,1.0,,0 days 01:18:56.211000,0 days 00:00:21.672000,0 days 00:00:36.391000,,0 days 01:17:06.884000,0 days 01:17:43.368000,,251.0,56.0,,82.0,False,MEDIUM,12.0,True,Mercedes,0 days 01:16:45.135000,,124,19.0,,,False,False,2023,Canadian Grand Prix
0 days 02:16:30.751000,RUS,63,,54.0,2.0,,0 days 02:16:30.790000,0 days 00:00:21.714000,0 days 00:00:25.089000,,0 days 02:15:35.354000,0 days 02:16:00.478000,,259.0,233.0,,254.0,False,HARD,42.0,True,Mercedes,0 days 02:15:13.483000,,1,8.0,,,False,False,2023,Canadian Grand Prix
0 days 01:53:21.792000,BOT,77,0 days 00:01:34.981000,36.0,1.0,,0 days 01:52:59.284000,0 days 00:00:22.430000,0 days 00:00:25.033000,0 days 00:00:47.518000,0 days 01:52:09.265000,0 days 01:52:34.298000,0 days 01:53:21.816000,254.0,278.0,,301.0,False,HARD,36.0,True,Alfa Romeo,0 days 01:51:46.811000,,21,11.0,,,False,False,2023,Canadian Grand Prix
0 days 01:18:40.101000,PIA,81,0 days 00:01:45.429000,12.0,1.0,,0 days 01:18:16.805000,0 days 00:00:21.933000,0 days 00:00:25.442000,0 days 00:00:58.054000,0 days 01:17:16.605000,0 days 01:17:42.047000,0 days 01:18:40.101000,241.0,272.0,,290.0,False,MEDIUM,12.0,True,McLaren,0 days 01:16:54.672000,,124,10.0,,,False,False,2023,Canadian Grand Prix
0 days 01:54:44.239000,PIA,81,0 days 00:01:34.059000,37.0,2.0,,0 days 01:54:22.329000,0 days 00:00:22.004000,0 days 00:00:25.109000,0 days 00:00:46.946000,0 days 01:53:32.184000,0 days 01:53:57.293000,0 days 01:54:44.239000,,276.0,,301.0,False,HARD,25.0,True,McLaren,0 days 01:53:10.180000,,1,13.0,,,False,False,2023,Canadian Grand Prix
0 days 01:05:00.574000,VER,1,0 days 00:01:55.479000,2.0,1.0,,0 days 01:04:57.200000,0 days 00:00:31.698000,0 days 00:00:46.293000,0 days 00:00:37.488000,0 days 01:03:36.813000,0 days 01:04:23.106000,0 days 01:05:00.594000,176.0,184.0,,195.0,False,MEDIUM,2.0,True,Red Bull Racing,0 days 01:03:05.095000,,4,1.0,,,False,False,2023,Austrian Grand Prix
0 days 01:32:16.426000,VER,1,0 days 00:01:13.519000,24.0,2.0,,0 days 01:32:13.140000,0 days 00:00:17.669000,0 days 00:00:31.481000,0 days 00:00:24.369000,0 days 01:31:20.596000,0 days 01:31:52.077000,0 days 01:32:16.446000,294.0,229.0,,295.0,False,MEDIUM,24.0,False,Red Bull Racing,0 days 01:31:02.907000,,1,1.0,,,False,False,2023,Austrian Grand Prix
0 days 02:01:34.163000,VER,1,0 days 00:01:13.176000,49.0,3.0,,0 days 02:01:30.827000,0 days 00:00:17.481000,0 days 00:00:31.250000,0 days 00:00:24.445000,0 days 02:00:38.488000,0 days 02:01:09.738000,0 days 02:01:34.183000,300.0,230.0,,299.0,False,HARD,25.0,True,Red Bull Racing,0 days 02:00:20.987000,,1,1.0,,,False,False,2023,Austrian Grand Prix
0 days 02:24:46.221000,VER,1,0 days 00:01:12.228000,69.0,4.0,,0 days 02:24:42.912000,0 days 00:00:17.294000,0 days 00:00:30.769000,0 days 00:00:24.165000,0 days 02:23:51.307000,0 days 02:24:22.076000,0 days 02:24:46.241000,300.0,237.0,,298.0,False,MEDIUM,20.0,True,Red Bull Racing,0 days 02:23:33.993000,,1,1.0,,,False,False,2023,Austrian Grand Prix
0 days 01:05:15.544000,GAS,10,0 days 00:01:55.719000,2.0,1.0,,0 days 01:05:12.575000,0 days 00:00:31.336000,0 days 00:00:40.703000,0 days 00:00:43.680000,0 days 01:03:51.161000,0 days 01:04:31.864000,0 days 01:05:15.544000,219.0,164.0,,272.0,False,MEDIUM,2.0,True,Alpine,0 days 01:03:19.825000,,4,9.0,,,False,False,2023,Austrian Grand Prix
0 days 01:20:22.988000,GAS,10,0 days 00:01:20.634000,14.0,2.0,,0 days 01:20:19.684000,0 days 00:00:17.926000,0 days 00:00:32.112000,0 days 00:00:30.596000,0 days 01:19:20.280000,0 days 01:19:52.392000,0 days 01:20:22.988000,274.0,226.0,,288.0,False,MEDIUM,14.0,False,Alpine,0 days 01:19:02.354000,,26,8.0,,,False,False,2023,Austrian Grand Prix
0 days 01:56:33.267000,GAS,10,0 days 00:01:15.568000,44.0,3.0,,0 days 01:56:29.911000,0 days 00:00:17.908000,0 days 00:00:32.279000,0 days 00:00:25.381000,0 days 01:55:35.607000,0 days 01:56:07.886000,0 days 01:56:33.267000,,225.0,,303.0,False,HARD,30.0,True,Alpine,0 days 01:55:17.699000,,1,7.0,,,False,False,2023,Austrian Grand Prix
0 days 01:05:24.177000,PER,11,0 days 00:01:59.546000,2.0,1.0,,0 days 01:05:20.278000,0 days 00:00:30.248000,0 days 00:00:44.789000,0 days 00:00:44.509000,0 days 01:03:54.911000,0 days 01:04:39.700000,0 days 01:05:24.209000,193.0,189.0,,272.0,False,MEDIUM,2.0,True,Red Bull Racing,0 days 01:03:24.631000,,4,13.0,,,False,False,2023,Austrian Grand Prix
0 days 01:33:50.411000,PER,11,0 days 00:01:14.401000,25.0,2.0,,0 days 01:33:47.185000,0 days 00:00:17.617000,0 days 00:00:31.554000,0 days 00:00:25.230000,0 days 01:32:53.659000,0 days 01:33:25.213000,0 days 01:33:50.443000,300.0,226.0,,291.0,False,MEDIUM,25.0,False,Red Bull Racing,0 days 01:32:36.010000,,1,6.0,,,False,False,2023,Austrian Grand Prix
0 days 02:03:09.971000,PER,11,0 days 00:01:13.267000,50.0,3.0,,0 days 02:03:06.716000,0 days 00:00:17.488000,0 days 00:00:31.053000,0 days 00:00:24.726000,0 days 02:02:14.224000,0 days 02:02:45.277000,0 days 02:03:10.003000,303.0,227.0,,298.0,False,MEDIUM,25.0,True,Red Bull Racing,0 days 02:01:56.704000,,1,2.0,,,False,False,2023,Austrian Grand Prix
0 days 01:05:11.397000,ALO,14,0 days 00:01:55.765000,2.0,1.0,,0 days 01:05:07.810000,0 days 00:00:31.084000,0 days 00:00:42.472000,0 days 00:00:42.209000,0 days 01:03:46.758000,0 days 01:04:29.230000,0 days 01:05:11.439000,252.0,117.0,,232.0,False,HARD,2.0,True,Aston Martin,0 days 01:03:15.632000,,4,6.0,,,False,False,2023,Austrian Grand Prix
0 days 01:21:51.468000,ALO,14,0 days 00:01:33.034000,15.0,2.0,,0 days 01:21:48.245000,0 days 00:00:22.363000,0 days 00:00:40.869000,0 days 00:00:29.802000,0 days 01:20:40.839000,0 days 01:21:21.708000,0 days 01:21:51.510000,175.0,181.0,,277.0,False,HARD,15.0,False,Aston Martin,0 days 01:20:18.434000,,6,4.0,,,False,False,2023,Austrian Grand Prix
0 days 01:56:18.205000,ALO,14,0 days 00:01:15.313000,44.0,3.0,,0 days 01:56:14.864000,0 days 00:00:17.721000,0 days 00:00:32.389000,0 days 00:00:25.203000,0 days 01:55:20.655000,0 days 01:55:53.044000,0 days 01:56:18.247000,301.0,222.0,,293.0,False,MEDIUM,29.0,False,Aston Martin,0 days 01:55:02.892000,,1,5.0,,,False,False,2023,Austrian Grand Prix
0 days 01:05:02.260000,LEC,16,0 days 00:01:55.468000,2.0,1.0,,0 days 01:04:58.919000,0 days 00:00:31.837000,0 days 00:00:45.870000,0 days 00:00:37.761000,0 days 01:03:38.690000,0 days 01:04:24.560000,0 days 01:05:02.321000,228.0,175.0,,214.0,False,MEDIUM,2.0,True,Ferrari,0 days 01:03:06.792000,,4,2.0,,,False,False,2023,Austrian Grand Prix
0 days 01:21:39.210000,LEC,16,0 days 00:01:33.780000,15.0,2.0,,0 days 01:21:35.917000,0 days 00:00:26.388000,0 days 00:00:39.210000,0 days 00:00:28.182000,0 days 01:20:31.879000,0 days 01:21:11.089000,0 days 01:21:39.271000,264.0,194.0,,262.0,False,MEDIUM,15.0,False,Ferrari,0 days 01:20:05.430000,,6,2.0,,,False,False,2023,Austrian Grand Prix
0 days 01:59:29.184000,LEC,16,0 days 00:01:13.741000,47.0,3.0,,0 days 01:59:26.236000,0 days 00:00:17.600000,0 days 00:00:31.522000,0 days 00:00:24.619000,0 days 01:58:33.104000,0 days 01:59:04.626000,0 days 01:59:29.245000,298.0,229.0,,300.0,False,MEDIUM,32.0,True,Ferrari,0 days 01:58:15.443000,,1,2.0,,,False,False,2023,Austrian Grand Prix
0 days 01:05:14.226000,STR,18,0 days 00:01:55.392000,2.0,1.0,,0 days 01:05:10.575000,0 days 00:00:30.882000,0 days 00:00:41.148000,0 days 00:00:43.362000,0 days 01:03:49.721000,0 days 01:04:30.869000,0 days 01:05:14.231000,232.0,113.0,,266.0,False,MEDIUM,2.0,True,Aston Martin,0 days 01:03:18.834000,,4,8.0,,,False,False,2023,Austrian Grand Prix
0 days 01:21:57.835000,STR,18,0 days 00:01:37.489000,15.0,2.0,,0 days 01:21:53.995000,0 days 00:00:22.344000,0 days 00:00:41.185000,0 days 00:00:33.960000,0 days 01:20:42.695000,0 days 01:21:23.880000,0 days 01:21:57.840000,228.0,212.0,,274.0,False,MEDIUM,15.0,False,Aston Martin,0 days 01:20:20.346000,,6,6.0,,,False,False,2023,Austrian Grand Prix
0 days 01:47:13.291000,STR,18,0 days 00:01:14.734000,36.0,3.0,,0 days 01:47:10.312000,0 days 00:00:17.397000,0 days 00:00:31.818000,0 days 00:00:25.519000,0 days 01:46:15.959000,0 days 01:46:47.777000,0 days 01:47:13.296000,320.0,224.0,,310.0,False,HARD,21.0,False,Aston Martin,0 days 01:45:58.557000,,1,12.0,,,False,False,2023,Austrian Grand Prix
0 days 02:08:31.323000,STR,18,0 days 00:01:13.830000,54.0,4.0,,0 days 02:08:27.945000,0 days 00:00:17.606000,0 days 00:00:31.371000,0 days 00:00:24.853000,0 days 02:07:35.104000,0 days 02:08:06.475000,0 days 02:08:31.328000,297.0,225.0,,297.0,False,HARD,18.0,True,Aston Martin,0 days 02:07:17.493000,,1,10.0,,,False,False,2023,Austrian Grand Prix
0 days 01:05:28.026000,SAR,2,0 days 00:01:59.986000,2.0,1.0,,0 days 01:05:24.466000,0 days 00:00:29.706000,0 days 00:00:44.910000,0 days 00:00:45.370000,0 days 01:03:57.791000,0 days 01:04:42.701000,0 days 01:05:28.071000,215.0,171.0,,279.0,False,MEDIUM,2.0,True,Williams,0 days 01:03:28.040000,,4,16.0,,,False,False,2023,Austrian Grand Prix
0 days 01:20:34.859000,SAR,2,0 days 00:01:24.472000,14.0,2.0,,0 days 01:20:31.606000,0 days 00:00:17.791000,0 days 00:00:36.303000,0 days 00:00:30.378000,0 days 01:19:28.223000,0 days 01:20:04.526000,0 days 01:20:34.904000,298.0,164.0,,295.0,False,MEDIUM,14.0,False,Williams,0 days 01:19:10.387000,,26,15.0,,,False,False,2023,Austrian Grand Prix
0 days 01:55:42.988000,SAR,2,0 days 00:01:15.763000,43.0,3.0,,0 days 01:55:39.740000,0 days 00:00:17.713000,0 days 00:00:32.599000,0 days 00:00:25.451000,0 days 01:54:44.983000,0 days 01:55:17.582000,0 days 01:55:43.033000,302.0,223.0,,304.0,False,HARD,29.0,True,Williams,0 days 01:54:27.225000,,1,11.0,,,False,False,2023,Austrian Grand Prix
0 days 01:03:18.764000,MAG,20,0 days 00:01:31.308000,1.0,1.0,0 days 01:01:57.672000,0 days 01:03:15.390000,,0 days 00:00:32.914000,0 days 00:00:29.567000,,0 days 01:02:49.296000,0 days 01:03:18.796000,293.0,222.0,,298.0,False,HARD,1.0,True,Haas F1 Team,0 days 01:01:47.219000,,124,8.0,,,False,False,2023,Austrian Grand Prix
0 days 01:05:34.184000,MAG,20,0 days 00:02:15.420000,2.0,2.0,0 days 01:03:41.983000,0 days 01:05:30.825000,0 days 00:00:43.749000,0 days 00:00:43.733000,0 days 00:00:47.938000,0 days 01:04:02.545000,0 days 01:04:46.278000,0 days 01:05:34.216000,266.0,187.0,,203.0,False,MEDIUM,1.0,True,Haas F1 Team,0 days 01:03:18.764000,,4,19.0,,,False,False,2023,Austrian Grand Prix
0 days 01:45:11.580000,MAG,20,,34.0,3.0,,0 days 01:45:08.221000,0 days 00:00:17.921000,,0 days 00:01:39.740000,0 days 01:44:11.737000,,0 days 01:45:11.689000,299.0,,,297.0,False,HARD,32.0,True,Haas F1 Team,0 days 01:43:53.690000,,1,16.0,,,False,False,2023,Austrian Grand Prix
0 days 01:05:31.261000,DEV,21,0 days 00:02:00.121000,2.0,1.0,,0 days 01:05:27.731000,0 days 00:00:29.790000,0 days 00:00:43.555000,0 days 00:00:46.776000,0 days 01:04:00.931000,0 days 01:04:44.486000,0 days 01:05:31.262000,231.0,177.0,,261.0,False,MEDIUM,2.0,True,AlphaTauri,0 days 01:03:31.140000,,4,18.0,,,False,False,2023,Austrian Grand Prix
0 days 01:18:04.520000,DEV,21,0 days 00:01:15.255000,12.0,2.0,,0 days 01:18:01.468000,0 days 00:00:17.463000,0 days 00:00:32.184000,0 days 00:00:25.608000,0 days 01:17:06.729000,0 days 01:17:38.913000,0 days 01:18:04.521000,314.0,220.0,,313.0,False,MEDIUM,12.0,False,AlphaTauri,0 days 01:16:49.265000,,1,18.0,,,False,False,2023,Austrian Grand Prix
0 days 01:48:44.224000,DEV,21,0 days 00:01:14.889000,37.0,3.0,,0 days 01:48:40.982000,0 days 00:00:17.799000,0 days 00:00:31.967000,0 days 00:00:25.123000,0 days 01:47:47.135000,0 days 01:48:19.102000,0 days 01:48:44.225000,294.0,226.0,,298.0,False,HARD,25.0,True,AlphaTauri,0 days 01:47:29.335000,,1,15.0,,,False,False,2023,Austrian Grand Prix
0 days 01:03:33.846000,TSU,22,0 days 00:01:46.390000,1.0,1.0,,0 days 01:03:30.874000,,0 days 00:00:52.638000,0 days 00:00:30.125000,,0 days 01:03:03.796000,0 days 01:03:33.936000,300.0,196.0,,311.0,False,MEDIUM,1.0,True,AlphaTauri,0 days 01:01:47.219000,,124,20.0,,,False,False,2023,Austrian Grand Prix
0 days 01:05:36.206000,TSU,22,0 days 00:02:02.360000,2.0,2.0,0 days 01:04:00.186000,0 days 01:05:32.981000,0 days 00:00:46.389000,0 days 00:00:40.669000,0 days 00:00:35.302000,0 days 01:04:20.275000,0 days 01:05:00.944000,0 days 01:05:36.246000,183.0,168.0,,259.0,False,HARD,1.0,True,AlphaTauri,0 days 01:03:33.846000,,4,20.0,,,False,False,2023,Austrian Grand Prix
0 days 01:31:53.059000,TSU,22,0 days 00:01:15.745000,23.0,3.0,,0 days 01:31:49.734000,0 days 00:00:17.602000,0 days 00:00:32.148000,0 days 00:00:25.995000,0 days 01:30:54.956000,0 days 01:31:27.104000,0 days 01:31:53.099000,309.0,217.0,,310.0,False,HARD,22.0,False,AlphaTauri,0 days 01:30:37.314000,,1,15.0,,,False,False,2023,Austrian Grand Prix
0 days 01:55:59.394000,TSU,22,0 days 00:01:16.722000,43.0,4.0,,0 days 01:55:56.068000,0 days 00:00:17.772000,0 days 00:00:33.332000,0 days 00:00:25.618000,0 days 01:55:00.484000,0 days 01:55:33.816000,0 days 01:55:59.434000,294.0,219.0,,294.0,False,HARD,20.0,True,AlphaTauri,0 days 01:54:42.672000,,1,14.0,,,False,False,2023,Austrian Grand Prix
0 days 01:05:17.008000,ALB,23,0 days 00:01:56.502000,2.0,1.0,,0 days 01:05:13.372000,0 days 00:00:31.758000,0 days 00:00:41.575000,0 days 00:00:43.169000,0 days 01:03:52.307000,0 days 01:04:33.882000,0 days 01:05:17.051000,212.0,204.0,,263.0,False,MEDIUM,2.0,True,Williams,0 days 01:03:20.506000,,4,10.0,,,False,False,2023,Austrian Grand Prix
0 days 01:20:25.596000,ALB,23,0 days 00:01:20.648000,14.0,2.0,,0 days 01:20:22.325000,0 days 00:00:17.691000,0 days 00:00:32.461000,0 days 00:00:30.496000,0 days 01:19:22.682000,0 days 01:19:55.143000,0 days 01:20:25.639000,292.0,164.0,,296.0,False,MEDIUM,14.0,False,Williams,0 days 01:19:04.948000,,26,10.0,,,False,False,2023,Austrian Grand Prix
0 days 01:53:06.705000,ALB,23,0 days 00:01:14.393000,41.0,3.0,,0 days 01:53:03.368000,0 days 00:00:17.718000,0 days 00:00:31.815000,0 days 00:00:24.860000,0 days 01:52:10.073000,0 days 01:52:41.888000,0 days 01:53:06.748000,299.0,227.0,,302.0,False,HARD,27.0,True,Williams,0 days 01:51:52.312000,,1,10.0,,,False,False,2023,Austrian Grand Prix
0 days 01:05:25.563000,ZHO,24,0 days 00:01:59.743000,2.0,1.0,,0 days 01:05:22.044000,0 days 00:00:30.298000,0 days 00:00:44.908000,0 days 00:00:44.537000,0 days 01:03:56.162000,0 days 01:04:41.070000,0 days 01:05:25.607000,213.0,168.0,,267.0,False,MEDIUM,2.0,True,Alfa Romeo,0 days 01:03:25.820000,,4,14.0,,,False,False,2023,Austrian Grand Prix
0 days 01:13:12.801000,ZHO,24,0 days 00:01:14.846000,8.0,2.0,,0 days 01:13:09.614000,0 days 00:00:17.442000,0 days 00:00:32.053000,0 days 00:00:25.351000,0 days 01:12:15.441000,0 days 01:12:47.494000,0 days 01:13:12.845000,316.0,225.0,,312.0,False,MEDIUM,8.0,False,Alfa Romeo,0 days 01:11:57.955000,,1,17.0,,,False,False,2023,Austrian Grand Prix
0 days 01:49:51.581000,ZHO,24,0 days 00:01:15.378000,38.0,3.0,,0 days 01:49:48.231000,0 days 00:00:17.969000,0 days 00:00:32.141000,0 days 00:00:25.268000,0 days 01:48:54.216000,0 days 01:49:26.357000,0 days 01:49:51.625000,296.0,226.0,,292.0,False,HARD,30.0,True,Alfa Romeo,0 days 01:48:36.203000,,1,14.0,,,False,False,2023,Austrian Grand Prix
0 days 01:05:12.756000,HUL,27,0 days 00:01:55.606000,2.0,1.0,,0 days 01:05:08.997000,0 days 00:00:31.064000,0 days 00:00:41.803000,0 days 00:00:42.739000,0 days 01:03:48.289000,0 days 01:04:30.092000,0 days 01:05:12.831000,236.0,131.0,,266.0,False,MEDIUM,5.0,False,Haas F1 Team,0 days 01:03:17.150000,,4,7.0,,,False,False,2023,Austrian Grand Prix
0 days 01:16:44.237000,HUL,27,0 days 00:01:15.584000,11.0,2.0,,0 days 01:16:40.907000,0 days 00:00:17.919000,0 days 00:00:32.432000,0 days 00:00:25.233000,0 days 01:15:46.647000,0 days 01:16:19.079000,0 days 01:16:44.312000,295.0,227.0,,310.0,False,MEDIUM,14.0,False,Haas F1 Team,0 days 01:15:28.653000,,1,13.0,,,False,False,2023,Austrian Grand Prix
